label,chatName,segment
non-predator,1a4eb683c722f0a94f6f39902682f3ca,"hey heyy asl? -.- thats booooring sorrrrrrrrrrrrrrrrrrrry :( why not just talk? well i just would like to know who i'm talking too :) a stranger =D haha a male or female stranger/ a female stranger ;) you're female too i guess? that's fair i'm a male stranger ;] haha thats not as asppealing hahaha, okee :) hows your day stranger? Pretty good Well obviously boring, now that its brought me here lol hahaha and im not very interesting, so this conversation will be boring too sorry lol Haha no noo You can be interesting not? Tell me something what do you want to hear? ummmmm... what brought you here being bored and not wanting to finish my homework well, im going to.. i feel you but this is my break i got cha what? youve got me? :O boredom brings everyone here and horniness too haha trueee yeahh but horny people need to find a life or just take care of it lol yeah.. thats what happens in life lol haha yeah just masturbate if your horny jeeze indeed don't come here, this is just a place for bored people like us :) haha well mostly talking about nothing ghehehe ehh everyones subconsciously horny what does subconsciously mean :$ aw you must be kinda young?> i can speak english, but my english isn't over the top xD yeah.. im 16 and im not english.. so ohh ok where are you from the netherlands, you? oh very nic! usa! haha subconsciously means just in the back of your mind aaah :) so like what i'm trying to say is that everyone on here is bored but a part of them is horny too i understand :) yep, its true how old are you if i may ask? 19 oow, and you think im kinda young? :P nooo i don't hahahah i thought u may have been young but 16 is not young ghehehe us is a nice country =) i like it i want to visit it someday haha soo how long of a break do you plan on taking from homework just one conversation :P what if the conversation gets fun and takes awhile im lucky its a long one, lol uuhm.. idk xD i think the teachers will be angry tomorrow than :P haha true what if the conversation turns you onnn haha well seee :P it probably will ;] or im gonna do my homework at the same time =) haha that'll work multitasking =D two things done at once yep, that'll do :) haha but what if hte conversation turns you on so muchhh that you have to put your homework away for a bit"
non-predator,72f333135fc874b99261345c22ad6a25,"bugmail: [Bug 12945] New: ""On setting, if the given element has an id attribute, then the content attribute must be set to the value of that id attribute. Otherwise, the IDL attribute must be set to the empty string."" is strange and breaks reflection. If the given element isn't in <http://lists.w3.org/Archives/Public/public-html-bugzilla/2011Jun/0427.html> ** [Bug 12918] I found that you limited the keywords acceptable for the meta-name attribute and"
non-predator,652c3c48e865d7e3549e0387611f7729,"Hi i have a lot of questions, and of course for you most of them should be boring, but well, i'm just trying to get a better idea of this hi f49d17cd629a1717e4d791aca76a54bd :) hi what are your questions? well, many of them, after reading here and there, and trying to think a little, usually have one thing in common and that is, When and why was the necessity of joining html and xhtml born? or may be i should rephrase that ? well, they've always been joined, in that xhtml is an xml dialect of the html language yes, that's true but the line was evolving/changing in one direction and now it seems a bit chaotic ... i mean yes, there was a fork: xhtml2 went one direction and, well, everyone else went another ha ha ha yes, specially when they wrote that the v2 won't be backwards compatible ... but reading some of their material in the list, it seems that at the end, it won't be as differente, if it makes it till the end, of course i meant that different i suppose that part of the chaos feling comes from two main areas, at least for me, one is the extremely complex specification of html 5, and the mess in the w3c lists yeah for instance, the changes in css3, using namespaces, plus the overlapping with the html group and the xhtml group, and things like that ... the html5 spec is complex, but not as complex as browsers :) that's true i'm sure they are complex, specially adding more and more features and of course the idea of a browser behaving purist is 100% unachievable purity doesn't matter, only interoperability. it doesn't matter what browsers do, as long as they all do the same thing well, yeah, which we know it is not happenning but they are behaving closer, i think ... at least in many aspects, common aspects right, things are getting better. and i think the whatwg has facilitated that well, i know this is not the best place to say it, but i don't know if the whatwg, but the people that forms it ... and with that i mean that the people in the group have been fighting for get thigs right, or better, or easier, most of them are kind of icons or referents you can use to follow or to help develop yourself (myself) and for that, i'm ver very thankful but about the html5 thing, i'm still, reluctant in may aspects, mainly with reasons, why's and the linke, and agree with many of the contents and ideas ... i don't know if i that was clear enough? are you asking a question or just thinking out loud? :) annevk: because despite outward appearances, i do have other work I need to do :) sorry for that ... yes, i had questions, and some of them are not that straight forward ... so, i'l try to write that in the forum ... :) (and i had the quote handy from an email)"
non-predator,9d70c308381fb0bcf89f2f17264e790b,hey asl? hi 18 m wer u live? india u? uk babyyyy# ur asl ? what you doing? 18 f uk nothing more ur name plz i like f Claire nice name what do u do? i work behind a bar you? i m student of engineering oooh do u hav bf? yes ok do u hav sexwith him? mood hahaha wh? why would u want to know that# you sick bastard!! sick sick bastard madarchud ya what dicked? am not scared of u ya know wanna sex with me eeerrgh thats disgusting go have a bath i can smell u from here# dirrrtyyy boy ? yes or no yes pleaase ok bye loveyouu ;) crnt wait to have your babies why? love u why what my little sweet? and could you do me a favour.. yea type a little faster :) thanks do u ahv facebook? yeah i'll add u babe whats your full name? ? sweetie u there? hello
non-predator,579d80bcb563042b310d35fd306c4858,"hi for the love of god don't tell me your a horny guy/girl looking for cyber sex, i cant handle that shit anymore i m a guy haha me too, sorry about that intro,"
non-predator,62162ae0c92d398fef36c5ec0cf4ea00,http://www.ihatesara.com/?mylink=ff0d0d3a93ec6dd8 hwy hey
non-predator,26581a424fb07b4d08b35d91f1baab32,"asl Hey. :) 14, female, Aussie. :) You? asl 14 ale necastle"
non-predator,5501e295930a072d1b300f1be5cdb52c,hey hi asl? 16 f aus you? 18 m germany cool :) thx you speak german? no i dnt sorry no problem how re you are* sad and horny you? kinda horny myself ;) how big is ur dick 16cm long wow nice thx so what do you think about webcamsex? i would if my stupid webcam worked :( hmm im so horny aswell and picture change? yeah yeah you have msn or so? send a pic to <email/> andd ill send one back have you msn? yes thts my msn ok you on there? yep wats urs? i added you r u sre you got it right? what? are you sure you got the email right my is <email/> yes then add me added
non-predator,2b54e2e6916aaa6bb1740755c9dae965,hei norway hei u? norge seriøst:P ja kult hvor er du fra? haugesund :D du? er fra kristiansand:P nice! å gammel er du:? 15 du? 18:) hva heter du:? jofrid du? aleksander:) sjer'a? har fritime nå fra skole:) så stikker snart på trening:) du da? sitte hjemma å ska snart begynne på lekser :S :O lekser er piss vett ! :/ ahh går du på noe sport? ja:P spiller fotball..du? håndball :D fint det:P ja xD kor ofte trene du? nesten hver dag:P utenom tirsdag..søndag er valgfri:P okei :P ka lag? lyngdal heter laget:) 2 div nice :D jepp:D så hva gjør du her inne:P? eg kjede meg så derfor måtte eg finne på noe å gjøre xD du da? hahaha samme her :P facebook? nja:O ja jeg har:) ka heter du da? bare send meg profilen så adder jeg deg:) hvorfor det? aleksander hindersland er min:) ok takk :D :) bare hyggelig eg finner deg ikke seriøst det er bare en som heter det :P så d er deg med bilde av fotballspilleren ? ja.. der har du det:P om d e deg på bilde? ja :P 100% seriøs okei :) g2g nai :S hade:P hade hade:)
non-predator,baf79c4fb73b9b18c73190c799b7294e,i'm sorry my fault -- ok so double click on one of those lines. then there is a peers tab.
non-predator,d9f7fb5970b9c6f7c133093f98e32a3d,"f5af272b5b04154c260eec46f4deb905: have you seen this? http://dvice.com/archives/2011/10/creator-of-css.php I think so. :) heh nice to see blog posts happening in real time regarding CSS working group discussions if you want to watch the play-by-play, feel free to join irc://irc.w3.org:6665/css f5af272b5b04154c260eec46f4deb905: I totally will! :) thanks I'm trying to understand the security concerns surroundng web sockets. mainly I am trying to understand how the current masking solution solves the problem... because as I understand it only the data frames are masked, not the headers, and from the examples I've seen, it seems like the data in the header (i.e. Host and GET) would be enough to launch an attack Hi guys. Quick question... can I do this in Chrome yet...? http://jsfiddle.net/pcUPa/ <- To create an unsigned 32-bit view of the 2D canvas image data Uint8ClampedArray data attribute? db2cc1c368ad9561e1bbcda07105e8fd: the handshake is a normal http request. the unmasked 'headers' in the protocol frames are a few bytes of binary flags (not http headers). the 'attack' is very ususual, and very unlikely to still be possible with masking db2cc1c368ad9561e1bbcda07105e8fd: i don't know if that made anything clearer. i can try to answer any questions you have, though Any takers for my 2D canvas question? :-s so a friend said that people are not using flash fallback for html5 videos anymore. what are people using instead ? 71bd9426656c7068876f52fb7934af7f: ah, I think that makes sense... (admittedly, I haven't had a chance to inspect the data with wireshark yet). and the handshake response is not seen by the client, so I guess that prevents any misuse of the handshake response (assuming the proxy were to misinterpret the handshake) seen by the attacker, rather db2cc1c368ad9561e1bbcda07105e8fd: right 71bd9426656c7068876f52fb7934af7f: thanks db2cc1c368ad9561e1bbcda07105e8fd: np 6d2cddd61c68e5e8d13a65f218e358f5: i see the Uint32Array in chrome dev. i don't think the putImageData call is working 71bd9426656c7068876f52fb7934af7f, hmm... maybe it's not creating an ArrayBuffer view that references the original data. Altho' reading the spec, it should. http://www.khronos.org/registry/typedarray/specs/latest/ See the section titled: Overview. that is my understanding, as well Has CanvasPixelArray been replaced w/ Uint8ClampedArray, do you know 71bd9426656c7068876f52fb7934af7f? As the type of the data attribute of the ImageData object. it is logging as a CanvasPixelArray :-( That'll be why then. yeah Damn. This has the potential to speed my pixel plotting routine by a factor of four. is there a version of the canvas 2d context spec that uses Uint8ClampedArray? *speed up Yeah, one sec... http://www.whatwg.org/specs/web-apps/current-work/multipage/the-canvas-element.html#imagedata thanks 71bd9426656c7068876f52fb7934af7f, Would you agree that my logic and understanding, based on the HTML5 spec and the TypedArray spec I just linked, is correct and that, should browser implementers switch from CanvasPixelArray to Uint8ClampedArray, my code should work? 6d2cddd61c68e5e8d13a65f218e358f5: i think so OK dude, ta. http://distillery.s3.amazonaws.com/media/2011/10/20/0b8f0560f4454acda5aa79380e80941a_7.jpg how do you add to a variable string? .= ? or is it += ? hm, guys anyone here knows how opera handles the wildcard * on .appcache files? 0fe8692be7a494c6561f745b9f3b0d17, += will append to a string. like chrome and safari, or like firefox? gotcha thanks 6d2cddd61c68e5e8d13a65f218e358f5 I know in firefox you cant use */api/file.js you can use * as suffix only. not as prefix. I'm searching for it on opera's dev docs"
